"taskid","replications","replications_used","parnames","method","default_priors","n","time","mean","median","sd","ll","ul","rhat","ess_bulk","ess_tail","mcse_mean","mcse_median","mcse_ll","mcse_ul","summary_output_type"
1,10,10,"psi[2,1]","BMLVAR",FALSE,50,50,0.569470890225,0.5690275,0.0314247911482671,0.508976625,0.6323362,1.00005130075291,27290.1139906785,36927.9825562604,0.000193591039953639,0.0002195,0.000417999999999996,0.000501999999999991,"summary-fit-mplus-priors-diagnostics"
1,10,10,"psi[2,2]","BMLVAR",FALSE,50,50,1.55869789835,1.5578535,0.0454118967200254,1.47198325,1.6502053,1.00003715813775,28574.4210542194,37174.1545463008,0.000272205947798221,0.000311000000000028,0.000603500000000012,0.000663000000000014,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(beta[1,1])","BMLVAR",FALSE,50,50,0.285765518675,0.2859605,0.0258320459464883,0.234687775,0.336125275,1.00151191239272,1659.89590685916,4569.2415176168,0.00070525017514082,0.000714999999999996,0.000987000000000003,0.000972500000000004,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(beta[2,1])","BMLVAR",FALSE,50,50,-0.033156725925,-0.0331005,0.0263587668966542,-0.08513025,0.018342275,1.00201679496737,910.303679975472,2529.91425122587,0.000888047480885097,0.000908,0.001244,0.0012005,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(beta[1,2])","BMLVAR",FALSE,50,50,-0.04824511255,-0.048268,0.021037819631302,-0.08935025,-0.00690964999999998,1.00202167035639,1011.24431790921,2658.02772561709,0.000665942858731969,0.000704,0.0009715,0.000991,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(beta[2,2])","BMLVAR",FALSE,50,50,0.259110462825,0.2592005,0.027463685522703,0.20472075,0.31283025,1.00142772506368,1411.06315348563,4657.75961251894,0.000749628722549689,0.000761000000000006,0.000921999999999998,0.000948000000000009,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(mu[1,1])","BMLVAR",FALSE,50,50,2.859113092175,2.858894,0.161956944355175,2.540769225,3.17685985,1.00004170119442,36673.2787087646,38202.7947884733,0.000845326541247264,0.00107699999999999,0.00244700000000002,0.00215049999999999,"summary-fit-mplus-priors-diagnostics"
1,10,10,"mean(mu[2,1])","BMLVAR",FALSE,50,50,2.0199359467,2.019776,0.158837326432317,1.708011975,2.332197625,1.0000034776067,35911.5377893019,38071.9520245167,0.000837047218377126,0.00101400000000003,0.00229699999999999,0.00224950000000002,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",FALSE,50,50,0.01015369425,0.0090815,0.00551482363767496,0.00277195,0.023683125,1.0020170108358,1052.20886892975,2368.64395188724,0.000158719994840698,0.0001585,8.45e-05,0.0003485,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",FALSE,50,50,0.003054358975,0.002532,0.00388636242326183,-0.003263025,0.012193075,1.00308256675229,719.112588977555,2102.57736480183,0.000138505151104436,0.000134,0.0001515,0.000277,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",FALSE,50,50,0.0072010693,0.006142,0.00468391658764873,0.001421,0.01901415,1.00201623382174,846.321752493937,2083.06253196081,0.00015876657541031,0.0001605,5.3e-05,0.0003765,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",FALSE,50,50,-0.000228534125,-8.3e-05,0.00262136962110814,-0.00596905,0.004596,1.00245814320077,992.118789347082,2468.4647140404,8.55391622181117e-05,7.75e-05,0.0001795,0.0001045,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",FALSE,50,50,0.000665937125,0.000577,0.00226512286351736,-0.003654,0.00544705,1.00271753100761,1043.31008387921,2430.00341722799,6.85497246333686e-05,6.2e-05,0.000134,0.0001315,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",FALSE,50,50,0.0033176258,0.002795,0.00208145835324627,0.000927,0.00869505,1.00187544801428,1575.09361020297,3564.80825823407,5.53535966552925e-05,5.1e-05,1.4e-05,0.0001685,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",FALSE,50,50,0.0059105734,0.0056215,0.00454729657987274,-0.00234205,0.01573605,1.00187248731651,1192.78521973513,1936.48716168487,0.000132609304305018,0.00013,0.000244,0.000172,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",FALSE,50,50,0.005089728225,0.004906,0.00385971085060476,-0.00215205,0.01325205,1.00260760516761,1105.44296220669,1884.28407171696,0.000117945884842335,0.0001155,0.0002405,0.0001525,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",FALSE,50,50,0.0011993382,0.000965,0.00306991737726681,-0.00426505,0.00796310000000001,1.00240516800873,1036.84977604499,2457.57647103491,9.50632389095258e-05,9.15e-05,0.000109,0.0001945,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",FALSE,50,50,0.0143652428,0.0133205,0.00656859419122685,0.00468795,0.0300341,1.0018582521579,1108.18069933959,2382.91003961482,0.000185173785654518,0.000185,0.000153,0.00033,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",FALSE,50,50,1.26368679795,1.228654,0.270919804464244,0.836576225,1.891471425,1.00004756126931,32414.8515738353,37177.3737950041,0.00149381731768684,0.001657,0.002107,0.00584650000000001,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",FALSE,50,50,0.563766521,0.544023,0.205344591876782,0.2159551,1.023716325,1.00006175550839,31937.3295814422,36862.4237564082,0.00114320269801018,0.001284,0.0022045,0.004248,"summary-fit-mplus-priors-diagnostics"
1,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",FALSE,50,50,1.2190768503,1.1853265,0.264179017875544,0.8020567,1.83161305,1.00007854802286,30533.3648537902,36345.7941272698,0.00149602361193024,0.00170600000000001,0.002091,0.00605800000000003,"summary-fit-mplus-priors-diagnostics"
2,10,10,"psi[1,1]","BMLVAR",TRUE,100,50,1.29455293455,1.2942,0.0265855260113281,1.243507875,1.34770335,1.00005123816474,32556.1693618392,38117.0093964089,0.00014768649878641,0.000178,0.000341999999999998,0.000380000000000014,"summary-fit-mplus-diagnostics"
2,10,10,"psi[2,1]","BMLVAR",TRUE,100,50,0.569294283975,0.569093,0.0222728539349867,0.52618985,0.613572125,1.00003612546855,32592.3166045239,37981.4675501256,0.0001234989800737,0.0001475,0.000329000000000001,0.000314999999999993,"summary-fit-mplus-diagnostics"
2,10,10,"psi[2,2]","BMLVAR",TRUE,100,50,1.56639120505,1.566,0.032327092837506,1.504201475,1.6308552,1.00003117366184,32432.4831248381,37710.133160492,0.000179777016209446,0.000219999999999998,0.000422,0.000489499999999987,"summary-fit-mplus-diagnostics"
2,10,10,"mean(beta[1,1])","BMLVAR",TRUE,100,50,0.2818915428,0.281968,0.0212336251916488,0.239888875,0.3233712,1.00035476982059,7008.67751419408,16203.914614173,0.000265429355636056,0.000281500000000001,0.000446499999999997,0.000411499999999998,"summary-fit-mplus-diagnostics"
2,10,10,"mean(beta[2,1])","BMLVAR",TRUE,100,50,-0.0375172232,-0.037522,0.0207737010505395,-0.0782853,0.00330922500000001,1.00101541672355,4017.71565730192,10152.6545961041,0.000342314970461459,0.0003505,0.0005095,0.00051,"summary-fit-mplus-diagnostics"
2,10,10,"mean(beta[1,2])","BMLVAR",TRUE,100,50,-0.04779718195,-0.0477825,0.0156362309779992,-0.078565225,-0.017197925,1.00130349972162,1989.3798494767,5074.14719338907,0.000369612079638798,0.0003765,0.000534000000000001,0.000557,"summary-fit-mplus-diagnostics"
2,10,10,"mean(beta[2,2])","BMLVAR",TRUE,100,50,0.268356161775,0.2684645,0.0239964924429113,0.220889725,0.315201425,1.00026182849447,9207.77453975358,21154.962172254,0.000253599510534991,0.000268000000000007,0.000425000000000002,0.000438499999999994,"summary-fit-mplus-diagnostics"
2,10,10,"mean(mu[1,1])","BMLVAR",TRUE,100,50,2.869066456625,2.8692985,0.115396510889029,2.6418246,3.0956431,1.00003793285694,36740.8120011107,38636.6734795131,0.000602042428527108,0.000710999999999973,0.00160299999999993,0.00164249999999999,"summary-fit-mplus-diagnostics"
2,10,10,"mean(mu[2,1])","BMLVAR",TRUE,100,50,2.11852875815,2.1182665,0.114954681338185,1.892230125,2.3442201,1.00003365943894,35439.138268657,37930.0082911214,0.000610395448749677,0.000767000000000051,0.00175649999999999,0.00163500000000003,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",TRUE,100,50,0.021330752075,0.020674,0.00648136093759805,0.010607925,0.03589405,1.0011939899285,2474.81695385279,4212.50697579006,0.000130275322984293,0.000128,0.0001775,0.000221000000000001,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",TRUE,100,50,0.007893797725,0.007525,0.00472631285749684,-0.000318024999999999,0.0181941,1.00146745230859,1739.92708142074,3307.33063014275,0.000114527837670423,0.000118,0.000167,0.0001735,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",TRUE,100,50,0.01472965875,0.014043,0.00583822962215664,0.00538395,0.028037075,1.00216884673338,1297.75171378831,1699.62034646032,0.000152088343324707,0.0001555,0.0002145,0.000255,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",TRUE,100,50,-0.000179617575,-9.5e-06,0.00326996190323461,-0.007091025,0.005819075,1.00282970313609,1068.30236554998,2473.47864108782,0.000100519546622796,0.000101,0.000147,0.000129,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",TRUE,100,50,-0.000360312175,-0.000271,0.00295347693386218,-0.006488,0.00528,1.00307563901123,873.941729232271,2403.13351575844,0.000100185215755679,0.000102,0.000147,0.0001275,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",TRUE,100,50,0.005790561425,0.0053535,0.00274547201218506,0.00178,0.012293025,1.0014745359225,916.287984839851,2011.97162633076,8.67244158357132e-05,9.04999999999999e-05,7.65e-05,0.0001565,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",TRUE,100,50,0.0061566861,0.006104,0.00533892644255701,-0.004270025,0.016897025,1.00104039056834,2896.22235777258,8434.81048836191,0.000102334229070442,0.0001045,0.000158,0.0001375,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",TRUE,100,50,0.004164802125,0.004268,0.00501031822144281,-0.006062125,0.0138271,1.00124085786356,1913.65819134037,5830.81142022121,0.000118362929897762,0.0001185,0.0001675,0.0001545,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",TRUE,100,50,0.005658453525,0.005408,0.0038651425862677,-0.001230025,0.01398605,1.00073355138407,1359.34890664082,2541.07097355353,0.000104207192054831,0.0001045,0.000149,0.000149,"summary-fit-mplus-diagnostics"
2,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",TRUE,100,50,0.0341740576,0.03332,0.00840068465765978,0.02018495,0.0529982,1.00066746256183,3931.19755735782,7458.85184910477,0.000129851804704673,0.0001325,0.0001625,0.000229000000000001,"summary-fit-mplus-diagnostics"
2,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",TRUE,100,50,1.278350011725,1.2594815,0.197688373261003,0.9459253,1.718969875,1.00004896548307,33048.7833330811,37391.9358569137,0.00108380194654693,0.00128650000000002,0.00175950000000001,0.00403549999999996,"summary-fit-mplus-diagnostics"
2,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",TRUE,100,50,0.51185924955,0.501698,0.149921208846554,0.245855,0.835008325,1.00004471034764,32346.5339827932,37261.5616509035,0.000830885907998186,0.000983000000000001,0.0017435,0.00249200000000001,"summary-fit-mplus-diagnostics"
2,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",TRUE,100,50,1.2594576651,1.240774,0.197448380728119,0.927495625,1.699398525,1.00002808955515,30780.5233355283,36399.2143836625,0.00111820675173861,0.001311,0.00188450000000001,0.00383350000000001,"summary-fit-mplus-diagnostics"
2,10,10,"psi[1,1]","BMLVAR",FALSE,100,50,1.2991265088,1.298712,0.0267305463312166,1.2478547,1.35257425,1.00007427744957,29044.3502214317,37113.5117377957,0.000158066913001826,0.000186000000000008,0.000328999999999968,0.00038149999999999,"summary-fit-mplus-priors-diagnostics"
2,10,10,"psi[2,1]","BMLVAR",FALSE,100,50,0.572154036025,0.571958,0.0223375570093666,0.5289297,0.616584175,1.00004694569365,29520.7856895408,37291.5298173382,0.000130830663020306,0.000152000000000013,0.000291499999999995,0.000336999999999998,"summary-fit-mplus-priors-diagnostics"
2,10,10,"psi[2,2]","BMLVAR",FALSE,100,50,1.5733261266,1.5729375,0.0322741719888792,1.511245825,1.6376973,1.00004480399752,33229.9625877362,37438.8895666781,0.000177193477604989,0.000209499999999985,0.000432999999999983,0.000444500000000025,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(beta[1,1])","BMLVAR",FALSE,100,50,0.2837247095,0.2838,0.0187518714640682,0.24669775,0.320342275,1.00105504206372,1841.31451442529,5972.71856123518,0.000469347305668773,0.000485000000000002,0.00059,0.000580500000000001,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(beta[2,1])","BMLVAR",FALSE,100,50,-0.037939047725,-0.037899,0.0183709229235374,-0.0738901,-0.00200589999999999,1.00253780758507,746.30137684328,1878.35002780818,0.000687535601314722,0.0007145,0.000915499999999999,0.0009665,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(beta[1,2])","BMLVAR",FALSE,100,50,-0.047087565625,-0.047097,0.01452927151939,-0.075551025,-0.018552775,1.00290011304466,949.294113837152,2194.87744786928,0.000477195390031171,0.0004795,0.0006395,0.0007775,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(beta[2,2])","BMLVAR",FALSE,100,50,0.2712528331,0.271341,0.0217776679446243,0.228087775,0.313730275,1.00077456586846,2328.81890433049,8180.01273287943,0.000462043408376125,0.000464999999999995,0.000526500000000002,0.000567999999999996,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(mu[1,1])","BMLVAR",FALSE,100,50,2.8673198749,2.867478,0.111793749551498,2.64767195,3.087044925,1.00002968580071,36555.8394313337,38513.9580380604,0.000584648862214069,0.000732500000000003,0.00157849999999993,0.00153199999999996,"summary-fit-mplus-priors-diagnostics"
2,10,10,"mean(mu[2,1])","BMLVAR",FALSE,100,50,2.117281543025,2.1172005,0.111731072788438,1.898009725,2.3370383,1.00001750437938,35922.2477595861,37701.7133615217,0.000589328864281376,0.00072850000000001,0.00159750000000001,0.00150700000000001,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[1,1],beta[1,1])","BMLVAR",FALSE,100,50,0.012066497725,0.01153,0.00460279633269433,0.00469095,0.0225131,1.00443343278445,726.588724623974,1375.56834893617,0.000162472587389224,0.0001685,0.000159,0.000241,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,1],beta[1,1])","BMLVAR",FALSE,100,50,0.003700673075,0.00342,0.00297687178488293,-0.001385,0.010321025,1.00635701207872,453.16911043356,1275.27094825707,0.000138868523397494,0.00014,0.0001375,0.0002345,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,1],beta[2,1])","BMLVAR",FALSE,100,50,0.005763859275,0.0051955,0.00295727567290398,0.001726975,0.012969075,1.00461765084693,529.898852661918,1399.13110829028,0.000129637549074523,0.0001285,6.35e-05,0.000291,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[1,2],beta[1,1])","BMLVAR",FALSE,100,50,0.0017391975,0.001813,0.00200426904776581,-0.002446,0.005546,1.00334079562535,800.709943494203,1868.1142784477,7.28522854048574e-05,7.15e-05,0.0001445,7.95e-05,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[1,2],beta[2,1])","BMLVAR",FALSE,100,50,0.000825413225,0.000797,0.00146687607827258,-0.002048025,0.003829025,1.00267043169853,722.796760091429,1755.19947458155,5.49879146139835e-05,5.45e-05,0.0001005,8.44999999999999e-05,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[1,2],beta[1,2])","BMLVAR",FALSE,100,50,0.002715938375,0.00243,0.00132985048212468,0.001015,0.006027025,1.00219982709757,1261.13894425347,2612.32960709337,4.20968510582878e-05,4.1e-05,1.65e-05,0.000118,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,2],beta[1,1])","BMLVAR",FALSE,100,50,0.0075779461,0.007471,0.00399171448677296,2.97500000000084e-06,0.015792,1.00132734273296,1099.90164121894,2649.14163833424,0.000124109496136264,0.0001255,0.000182,0.000132,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,2],beta[2,1])","BMLVAR",FALSE,100,50,0.0068901136,0.006846,0.00332601545079903,0.000434900000000004,0.013608025,1.00257467740257,819.980079824619,1720.10806778779,0.000123385719607503,0.000123,0.000215,0.000132,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,2],beta[1,2])","BMLVAR",FALSE,100,50,0.002989714925,0.002815,0.00278467647732377,-0.002004,0.00897005,1.0018282183772,669.058682932497,1645.10151662032,0.000107597465222486,0.0001075,0.000132,0.0001695,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(beta[2,2],beta[2,2])","BMLVAR",FALSE,100,50,0.024593667175,0.0239455,0.00647025911332967,0.013807925,0.039055075,1.0022564762348,1168.796218302,3097.65990961002,0.000192823882544121,0.000196,0.0001925,0.000252,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(mu[1,1],mu[1,1])","BMLVAR",FALSE,100,50,1.20573256,1.1885745,0.180755736421453,0.901022875,1.6075325,1.00003826720151,32947.5119245738,37500.0557443236,0.000991871112523354,0.00115749999999998,0.00176600000000002,0.003157,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(mu[2,1],mu[1,1])","BMLVAR",FALSE,100,50,0.47910531215,0.470063,0.136941099800707,0.2355406,0.773891875,1.0000286885517,32305.631194594,36873.0818941111,0.000760496270192285,0.000902000000000008,0.001596,0.0025365,"summary-fit-mplus-priors-diagnostics"
2,10,10,"cov(mu[2,1],mu[2,1])","BMLVAR",FALSE,100,50,1.188341859275,1.171623,0.180931083942404,0.883152,1.5904406,1.00006468781487,30813.1064886237,36527.7499109016,0.00102601432824444,0.00116749999999998,0.00164049999999999,0.00361899999999997,"summary-fit-mplus-priors-diagnostics"
3,10,10,"psi[1,1]","BMLVAR",TRUE,200,50,1.307590359225,1.307431,0.0190030329725625,1.270852775,1.345378175,1.00001645953542,31283.7255288799,37935.2651620729,0.000107863458275932,0.000128000000000006,0.000261499999999992,0.000258500000000017,"summary-fit-mplus-diagnostics"
3,10,10,"psi[2,1]","BMLVAR",TRUE,200,50,0.572930384,0.5728155,0.0158370096270038,0.54218485,0.60422505,1.00007843994544,31174.8238366577,38047.9017077391,8.9780632508611e-05,0.000106999999999996,0.00021500000000001,0.000238500000000008,"summary-fit-mplus-diagnostics"
3,10,10,"psi[2,2]","BMLVAR",TRUE,200,50,1.554818496175,1.5546265,0.0227232248307506,1.51092285,1.599989325,1.00005814651851,29598.5283458392,37449.6116829378,0.000132579262695443,0.000153499999999995,0.000290499999999994,0.00033399999999999,"summary-fit-mplus-diagnostics"
3,10,10,"mean(beta[1,1])","BMLVAR",TRUE,200,50,0.27808151035,0.278146,0.0148228891220527,0.248918825,0.307090175,1.00065987812221,6339.63523382889,14817.3317863245,0.000196431034218002,0.000203500000000004,0.000313999999999999,0.000298499999999999,"summary-fit-mplus-diagnostics"
3,10,10,"mean(beta[2,1])","BMLVAR",TRUE,200,50,-0.03396783395,-0.033955,0.0142964179303972,-0.06198815,-0.00593482499999999,1.00076111115551,4121.51515307117,9780.68026930325,0.00023671462592613,0.000246,0.000350000000000001,0.0003275,"summary-fit-mplus-diagnostics"
3,10,10,"mean(beta[1,2])","BMLVAR",TRUE,200,50,-0.0470829705,-0.0470635,0.0106672430552116,-0.068045125,-0.026271875,1.00216647867559,1754.98531272528,4175.03972025946,0.000272527918237315,0.000289499999999999,0.000428000000000002,0.000395499999999999,"summary-fit-mplus-diagnostics"
3,10,10,"mean(beta[2,2])","BMLVAR",TRUE,200,50,0.260860071375,0.260923,0.0160185006310481,0.229368775,0.292064125,1.00049597306383,6531.03065488948,17002.7609308649,0.000205540875857627,0.000215999999999997,0.000287999999999999,0.000287500000000002,"summary-fit-mplus-diagnostics"
